,,,INJURIES_DIRECT,INJURIES_DIRECT,DEATHS_DIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_PROPERTY
,,,count_nonzero,sum,count_nonzero,sum,count_nonzero,sum,count_nonzero,sum
STATE,EVENT_TYPE,YEAR,,,,,,,,
NEW HAMPSHIRE,Hail,1983,0,0,0,0,0,0,2,50000.0
NEW HAMPSHIRE,Hail,1984,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Hail,1985,0,0,0,0,0,0,3,5250.0
NEW HAMPSHIRE,Hail,1986,0,0,0,0,0,0,6,5277750.0
NEW HAMPSHIRE,Hail,1987,0,0,0,0,0,0,6,60000.0
NEW HAMPSHIRE,Hail,1988,0,0,0,0,0,0,1,2500.0
NEW HAMPSHIRE,Hail,1989,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Hail,1990,0,0,0,0,0,0,1,2500.0
NEW HAMPSHIRE,Hail,1991,0,0,0,0,0,0,2,50000.0
NEW HAMPSHIRE,Hail,1992,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Hail,1993,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Hail,1994,0,0,0,0,0,0,1,2500.0
NEW HAMPSHIRE,Hail,1996,0,0,0,0,0,0,2,252500.0
NEW HAMPSHIRE,Hail,1997,0,0,0,0,0,0,2,27500.0
NEW HAMPSHIRE,Hail,1998,0,0,0,0,0,0,2,50000.0
NEW HAMPSHIRE,Hail,1999,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Hail,2000,0,0,0,0,0,0,2,275000.0
NEW HAMPSHIRE,Hail,2001,0,0,0,0,0,0,3,52500.0
NEW HAMPSHIRE,Hail,2002,0,0,0,0,0,0,2,2525000.0
NEW HAMPSHIRE,Hail,2003,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Hail,2004,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Hail,2005,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Hail,2006,0,0,0,0,0,0,4,2575000.0
NEW HAMPSHIRE,Hail,2007,0,0,0,0,0,0,29,26145500.0
NEW HAMPSHIRE,Hail,2008,0,0,0,0,0,0,28,6271000.0
NEW HAMPSHIRE,Hail,2009,0,0,0,0,0,0,4,505000.0
NEW HAMPSHIRE,Hail,2010,0,0,0,0,0,0,5,2777750.0
NEW HAMPSHIRE,Hail,2011,0,0,0,0,0,0,13,13555000.0
NEW HAMPSHIRE,Hail,2012,0,0,0,0,0,0,9,1032750.0
NEW HAMPSHIRE,Hail,2013,0,0,0,0,0,0,5,2530250.0
NEW HAMPSHIRE,Hail,2014,0,0,0,0,0,0,2,25250.0
NEW HAMPSHIRE,Hail,2015,0,0,0,0,0,0,2,252500.0
NEW HAMPSHIRE,Hail,2016,0,0,0,0,0,0,2,27500.0
NEW HAMPSHIRE,Hail,2017,0,0,0,0,0,0,2,27500.0
NEW HAMPSHIRE,Hail,2018,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Hail,2019,0,0,0,0,0,0,2,25030.0
NEW HAMPSHIRE,Hail,2020,0,0,0,0,0,0,7,2577560.0
NEW HAMPSHIRE,Hail,2021,0,0,0,0,0,0,6,2780250.0
NEW HAMPSHIRE,Hail,2022,0,0,0,0,0,0,6,575250.0
NEW HAMPSHIRE,Heavy Snow,1996,1,1,1,1,0,0,26,1322750.0
NEW HAMPSHIRE,Heavy Snow,1997,0,0,0,0,0,0,4,300030.0
NEW HAMPSHIRE,Heavy Snow,1998,0,0,0,0,0,0,10,317500.0
NEW HAMPSHIRE,Heavy Snow,1999,0,0,0,0,0,0,6,327530.0
NEW HAMPSHIRE,Heavy Snow,2000,0,0,0,0,0,0,41,4451090.0
NEW HAMPSHIRE,Heavy Snow,2001,0,0,0,0,0,0,42,4135900.0
NEW HAMPSHIRE,Heavy Snow,2002,0,0,0,0,0,0,40,4030310.0
NEW HAMPSHIRE,Heavy Snow,2003,0,0,0,0,0,0,22,3445530.0
NEW HAMPSHIRE,Heavy Snow,2004,0,0,0,0,0,0,2,27500.0
NEW HAMPSHIRE,Heavy Snow,2005,0,0,0,0,0,0,24,1247780.0
NEW HAMPSHIRE,Heavy Snow,2006,0,0,0,0,0,0,11,405500.0
NEW HAMPSHIRE,Heavy Snow,2007,0,0,0,0,1,1,28,6318030.0
NEW HAMPSHIRE,Heavy Snow,2008,0,0,0,0,0,0,30,4345280.0
NEW HAMPSHIRE,Heavy Snow,2009,0,0,0,0,0,0,20,717810.0
NEW HAMPSHIRE,Heavy Snow,2010,0,0,0,0,0,0,12,3130060.0
NEW HAMPSHIRE,Heavy Snow,2011,0,0,0,0,0,0,18,917780.0
NEW HAMPSHIRE,Heavy Snow,2012,0,0,0,0,0,0,7,58000.0
NEW HAMPSHIRE,Heavy Snow,2013,0,0,0,0,0,0,15,840310.0
NEW HAMPSHIRE,Heavy Snow,2014,0,0,0,0,0,0,30,2343000.0
NEW HAMPSHIRE,Heavy Snow,2015,0,0,0,0,0,0,21,7943250.0
NEW HAMPSHIRE,Heavy Snow,2016,0,0,0,0,0,0,4,302500.0
NEW HAMPSHIRE,Heavy Snow,2017,0,0,0,0,0,0,24,4442780.0
NEW HAMPSHIRE,Heavy Snow,2018,0,0,0,0,0,0,28,3950810.0
NEW HAMPSHIRE,Heavy Snow,2019,0,0,0,0,0,0,16,3310840.0
NEW HAMPSHIRE,Heavy Snow,2020,0,0,0,0,0,0,2,250250.0
NEW HAMPSHIRE,Heavy Snow,2021,0,0,0,0,0,0,3,50030.0
NEW HAMPSHIRE,High Wind,1996,0,0,0,0,0,0,10,632500.0
NEW HAMPSHIRE,High Wind,1997,1,1,0,0,0,0,1,250000.0
NEW HAMPSHIRE,High Wind,2000,0,0,0,0,0,0,2,252500.0
NEW HAMPSHIRE,High Wind,2001,0,0,0,0,0,0,2,60.0
NEW HAMPSHIRE,High Wind,2003,1,2,1,2,0,0,9,2630250.0
NEW HAMPSHIRE,High Wind,2004,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,High Wind,2005,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,High Wind,2006,0,0,0,0,0,0,19,1190280.0
NEW HAMPSHIRE,High Wind,2007,0,0,0,0,0,0,7,757750.0
NEW HAMPSHIRE,High Wind,2008,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,High Wind,2009,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,High Wind,2010,0,0,0,0,0,0,8,580030.0
NEW HAMPSHIRE,High Wind,2012,1,1,0,0,0,0,5,552500.0
NEW HAMPSHIRE,High Wind,2013,0,0,0,0,0,0,3,525000.0
NEW HAMPSHIRE,High Wind,2017,0,0,0,0,0,0,4,280000.0
NEW HAMPSHIRE,High Wind,2019,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,High Wind,2021,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Thunderstorm Wind,1955,0,0,0,0,0,0,1,2500.0
NEW HAMPSHIRE,Thunderstorm Wind,1956,0,0,0,0,0,0,1,30.0
NEW HAMPSHIRE,Thunderstorm Wind,1957,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Thunderstorm Wind,1958,0,0,0,0,0,0,3,252530.0
NEW HAMPSHIRE,Thunderstorm Wind,1959,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Thunderstorm Wind,1960,0,0,0,0,0,0,2,250030.0
NEW HAMPSHIRE,Thunderstorm Wind,1961,0,0,0,0,0,0,2,275000.0
NEW HAMPSHIRE,Thunderstorm Wind,1962,0,0,0,0,0,0,4,275280.0
NEW HAMPSHIRE,Thunderstorm Wind,1963,0,0,0,0,0,0,1,2500.0
NEW HAMPSHIRE,Thunderstorm Wind,1964,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Thunderstorm Wind,1965,0,0,0,0,0,0,2,25000250.0
NEW HAMPSHIRE,Thunderstorm Wind,1966,0,0,0,0,0,0,1,2500.0
NEW HAMPSHIRE,Thunderstorm Wind,1967,0,0,0,0,0,0,2,5000.0
NEW HAMPSHIRE,Thunderstorm Wind,1968,0,0,0,0,0,0,4,2550030.0
NEW HAMPSHIRE,Thunderstorm Wind,1970,0,0,0,0,0,0,4,280000.0
NEW HAMPSHIRE,Thunderstorm Wind,1971,0,0,0,0,0,0,10,7785250.0
NEW HAMPSHIRE,Thunderstorm Wind,1972,0,0,0,0,0,0,1,2500.0
NEW HAMPSHIRE,Thunderstorm Wind,1973,0,0,0,0,0,0,5,327500.0
NEW HAMPSHIRE,Thunderstorm Wind,1974,0,0,0,0,0,0,5,777500.0
NEW HAMPSHIRE,Thunderstorm Wind,1975,0,0,0,0,0,0,6,305250.0
NEW HAMPSHIRE,Thunderstorm Wind,1976,0,0,0,0,0,0,7,25375000.0
NEW HAMPSHIRE,Thunderstorm Wind,1977,0,0,0,0,0,0,6,57750.0
NEW HAMPSHIRE,Thunderstorm Wind,1978,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Thunderstorm Wind,1979,0,0,0,0,0,0,5,77750.0
NEW HAMPSHIRE,Thunderstorm Wind,1980,0,0,0,0,0,0,3,5250.0
NEW HAMPSHIRE,Thunderstorm Wind,1981,0,0,0,0,0,0,3,25027500.0
NEW HAMPSHIRE,Thunderstorm Wind,1982,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Thunderstorm Wind,1983,0,0,0,0,0,0,13,3430000.0
NEW HAMPSHIRE,Thunderstorm Wind,1984,1,2,0,0,0,0,3,50250.0
NEW HAMPSHIRE,Thunderstorm Wind,1985,1,1,0,0,0,0,4,7750.0
NEW HAMPSHIRE,Thunderstorm Wind,1986,0,0,0,0,0,0,36,7278530.0
NEW HAMPSHIRE,Thunderstorm Wind,1987,0,0,0,0,0,0,14,370250.0
NEW HAMPSHIRE,Thunderstorm Wind,1988,1,2,0,0,0,0,19,667620.0
NEW HAMPSHIRE,Thunderstorm Wind,1989,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Thunderstorm Wind,1990,0,0,0,0,0,0,2,25250.0
NEW HAMPSHIRE,Thunderstorm Wind,1991,2,12,1,3,0,0,15,168000.0
NEW HAMPSHIRE,Thunderstorm Wind,1992,0,0,0,0,0,0,6,15000.0
NEW HAMPSHIRE,Thunderstorm Wind,1993,0,0,0,0,0,0,4,75030.0
NEW HAMPSHIRE,Thunderstorm Wind,1994,2,2,1,1,0,0,14,3160030.0
NEW HAMPSHIRE,Thunderstorm Wind,1995,0,0,0,0,0,0,4,280000.0
NEW HAMPSHIRE,Thunderstorm Wind,1996,0,0,0,0,0,0,4,2505250.0
NEW HAMPSHIRE,Thunderstorm Wind,1997,0,0,0,0,0,0,4,30250.0
NEW HAMPSHIRE,Thunderstorm Wind,1998,0,0,0,0,0,0,19,1777750.0
NEW HAMPSHIRE,Thunderstorm Wind,1999,1,3,2,2,0,0,10,2652780.0
NEW HAMPSHIRE,Thunderstorm Wind,2000,0,0,1,1,0,0,2,5000.0
NEW HAMPSHIRE,Thunderstorm Wind,2001,0,0,0,0,0,0,4,77500.0
NEW HAMPSHIRE,Thunderstorm Wind,2002,0,0,0,0,0,0,10,5578000.0
NEW HAMPSHIRE,Thunderstorm Wind,2003,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Thunderstorm Wind,2004,1,10,0,0,0,0,2,27500.0
NEW HAMPSHIRE,Thunderstorm Wind,2005,0,0,0,0,0,0,7,602500.0
NEW HAMPSHIRE,Thunderstorm Wind,2006,0,0,1,1,0,0,19,6158060.0
NEW HAMPSHIRE,Thunderstorm Wind,2007,0,0,0,0,0,0,18,4382560.0
NEW HAMPSHIRE,Thunderstorm Wind,2008,0,0,0,0,0,0,11,1082750.0
NEW HAMPSHIRE,Thunderstorm Wind,2009,0,0,0,0,0,0,10,1127500.0
NEW HAMPSHIRE,Thunderstorm Wind,2010,1,1,0,0,0,0,16,527590.0
NEW HAMPSHIRE,Thunderstorm Wind,2011,0,0,0,0,0,0,14,8630000.0
NEW HAMPSHIRE,Thunderstorm Wind,2012,0,0,0,0,0,0,18,4157780.0
NEW HAMPSHIRE,Thunderstorm Wind,2013,0,0,0,0,0,0,27,328452750.0
NEW HAMPSHIRE,Thunderstorm Wind,2014,0,0,0,0,0,0,16,3680060.0
NEW HAMPSHIRE,Thunderstorm Wind,2015,2,33,2,3,0,0,12,4075500.0
NEW HAMPSHIRE,Thunderstorm Wind,2016,0,0,0,0,0,0,20,1760000.0
NEW HAMPSHIRE,Thunderstorm Wind,2017,0,0,0,0,0,0,16,1408000.0
NEW HAMPSHIRE,Thunderstorm Wind,2018,2,9,0,0,0,0,7,2627500.0
NEW HAMPSHIRE,Thunderstorm Wind,2019,0,0,0,0,0,0,6,25527530.0
NEW HAMPSHIRE,Thunderstorm Wind,2020,1,6,0,0,0,0,13,1155250.0
NEW HAMPSHIRE,Thunderstorm Wind,2021,0,0,0,0,0,0,26,3832870.0
NEW HAMPSHIRE,Thunderstorm Wind,2022,0,0,0,0,0,0,11,1082750.0
NEW HAMPSHIRE,Tornado,1951,0,0,0,0,0,0,1,250000.0
NEW HAMPSHIRE,Tornado,1953,1,5,0,0,0,0,2,500000.0
NEW HAMPSHIRE,Tornado,1954,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Tornado,1955,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Tornado,1956,0,0,0,0,0,0,2,25250.0
NEW HAMPSHIRE,Tornado,1957,1,1,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Tornado,1959,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Tornado,1960,0,0,0,0,0,0,1,250000.0
NEW HAMPSHIRE,Tornado,1961,1,1,0,0,0,0,4,257500.0
NEW HAMPSHIRE,Tornado,1962,0,0,0,0,0,0,2,50000.0
NEW HAMPSHIRE,Tornado,1963,0,0,0,0,0,0,7,5052780.0
NEW HAMPSHIRE,Tornado,1964,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Tornado,1965,0,0,0,0,0,0,3,25250250.0
NEW HAMPSHIRE,Tornado,1966,0,0,0,0,0,0,3,275030.0
NEW HAMPSHIRE,Tornado,1967,1,5,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Tornado,1968,1,1,0,0,0,0,4,302500.0
NEW HAMPSHIRE,Tornado,1969,0,0,0,0,0,0,2,275000.0
NEW HAMPSHIRE,Tornado,1970,0,0,0,0,0,0,4,275280.0
NEW HAMPSHIRE,Tornado,1972,1,7,0,0,0,0,7,2785000.0
NEW HAMPSHIRE,Tornado,1973,0,0,0,0,0,0,2,50000.0
NEW HAMPSHIRE,Tornado,1974,0,0,0,0,0,0,1,250000.0
NEW HAMPSHIRE,Tornado,1976,1,5,0,0,0,0,2,500000.0
NEW HAMPSHIRE,Tornado,1978,0,0,0,0,0,0,2,275000.0
NEW HAMPSHIRE,Tornado,1980,0,0,0,0,0,0,1,250.0
NEW HAMPSHIRE,Tornado,1981,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Tornado,1984,0,0,0,0,0,0,1,250000.0
NEW HAMPSHIRE,Tornado,1986,0,0,0,0,0,0,3,27530.0
NEW HAMPSHIRE,Tornado,1988,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Tornado,1991,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Tornado,1993,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Tornado,1994,0,0,0,0,0,0,1,250000.0
NEW HAMPSHIRE,Tornado,1995,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Tornado,1997,1,1,0,0,0,0,0,0.0
NEW HAMPSHIRE,Tornado,1998,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Tornado,1999,0,0,0,0,0,0,1,250000.0
NEW HAMPSHIRE,Tornado,2004,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Tornado,2006,1,2,0,0,0,0,0,0.0
NEW HAMPSHIRE,Tornado,2008,1,2,1,1,0,0,0,0.0
NEW HAMPSHIRE,Tornado,2010,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Tornado,2011,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Tornado,2012,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Tornado,2014,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Tornado,2015,0,0,0,0,0,0,1,30.0
NEW HAMPSHIRE,Tornado,2016,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Tornado,2018,0,0,0,0,0,0,2,27500.0
NEW HAMPSHIRE,Tornado,2020,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Tornado,2022,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Winter Storm,1996,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Winter Storm,1997,0,0,0,0,0,0,15,25887530.0
NEW HAMPSHIRE,Winter Storm,1999,0,0,0,0,0,0,1,2500.0
NEW HAMPSHIRE,Winter Storm,2002,0,0,0,0,0,0,3,52500.0
NEW HAMPSHIRE,Winter Storm,2003,0,0,0,0,0,0,6,28050000.0
NEW HAMPSHIRE,Winter Storm,2004,0,0,0,0,0,0,1,250.0
NEW HAMPSHIRE,Winter Storm,2005,0,0,0,0,0,0,1,250000.0
NEW HAMPSHIRE,Winter Storm,2006,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Winter Storm,2007,0,0,0,0,0,0,5,502780.0
NEW HAMPSHIRE,Winter Storm,2008,0,0,0,0,0,0,6,375000.0
NEW HAMPSHIRE,Winter Storm,2009,0,0,0,0,0,0,18,1032750.0
NEW HAMPSHIRE,Winter Storm,2010,0,0,0,0,0,0,1,2500.0
NEW HAMPSHIRE,Winter Storm,2011,0,0,0,0,0,0,6,325500.0
NEW HAMPSHIRE,Winter Storm,2012,0,0,0,0,0,0,9,380250.0
NEW HAMPSHIRE,Winter Storm,2014,0,0,0,0,0,0,3,75000.0
NEW HAMPSHIRE,Winter Storm,2015,0,0,0,0,0,0,2,275000.0
NEW HAMPSHIRE,Winter Storm,2016,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Winter Storm,2019,0,0,0,0,0,0,1,25000.0
NEW HAMPSHIRE,Winter Storm,2020,0,0,0,0,0,0,8,3300280.0
NEW HAMPSHIRE,Winter Storm,2021,0,0,0,0,0,0,5,5277500.0
NEW HAMPSHIRE,Winter Storm,2022,0,0,0,0,0,0,16,25158340.0
NEW HAMPSHIRE,Winter Weather,1996,0,0,0,0,0,0,1,2500.0
NEW HAMPSHIRE,Winter Weather,1997,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Winter Weather,1998,1,14,0,0,0,0,13,632810.0
NEW HAMPSHIRE,Winter Weather,1999,0,0,0,0,0,0,15,28410000.0
NEW HAMPSHIRE,Winter Weather,2000,0,0,0,0,0,0,6,577500.0
NEW HAMPSHIRE,Winter Weather,2001,0,0,0,0,0,0,26,33442870.0
NEW HAMPSHIRE,Winter Weather,2002,0,0,0,0,0,0,18,3392780.0
NEW HAMPSHIRE,Winter Weather,2003,0,0,0,0,0,0,3,252750.0
NEW HAMPSHIRE,Winter Weather,2004,0,0,0,0,0,0,4,27560.0
NEW HAMPSHIRE,Winter Weather,2007,0,0,0,0,1,1,1,250000.0
NEW HAMPSHIRE,Winter Weather,2011,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Winter Weather,2012,0,0,0,0,0,0,0,0.0
NEW HAMPSHIRE,Winter Weather,2013,0,0,0,0,0,0,1,250000.0
NEW HAMPSHIRE,Winter Weather,2020,0,0,0,0,0,0,3,300000.0
NEW HAMPSHIRE,Winter Weather,2022,0,0,1,1,0,0,5,305000.0
NEW JERSEY,Drought,1997,0,0,0,0,0,0,14,930280.0
NEW JERSEY,Drought,1998,0,0,0,0,0,0,51,39556060.0
NEW JERSEY,Drought,1999,0,0,0,0,0,0,47,11470560.0
NEW JERSEY,Drought,2000,0,0,0,0,0,0,3,525000.0
NEW JERSEY,Drought,2001,0,0,0,0,0,0,17,28160750.0
NEW JERSEY,Drought,2002,0,0,0,0,0,0,55,157511060.0
NEW JERSEY,Drought,2005,0,0,0,0,0,0,8,2785250.0
NEW JERSEY,Drought,2008,0,0,0,0,0,0,3,277500.0
NEW JERSEY,Drought,2010,0,0,0,0,0,0,9,263030.0
NEW JERSEY,Drought,2015,0,0,0,0,0,0,11,5357750.0
NEW JERSEY,Drought,2016,0,0,0,0,0,0,0,0.0
NEW JERSEY,Flash Flood,1996,1,1,1,1,0,0,20,6606060.0
NEW JERSEY,Flash Flood,1997,1,3,0,0,0,0,0,0.0
NEW JERSEY,Flash Flood,1998,0,0,0,0,0,0,3,75000.0
NEW JERSEY,Flash Flood,1999,7,189,4,6,0,0,18,1170000.0
NEW JERSEY,Flash Flood,2000,0,0,0,0,0,0,8,602750.0
NEW JERSEY,Flash Flood,2001,0,0,0,0,0,0,5,502780.0
NEW JERSEY,Flash Flood,2002,0,0,0,0,0,0,2,280.0
NEW JERSEY,Flash Flood,2003,1,1,0,0,0,0,12,1330280.0
NEW JERSEY,Flash Flood,2004,0,0,0,0,0,0,16,3615250.0
NEW JERSEY,Flash Flood,2005,0,0,0,0,0,0,8,2877500.0
NEW JERSEY,Flash Flood,2006,0,0,1,1,0,0,9,2880000.0
NEW JERSEY,Flash Flood,2007,1,1,0,0,0,0,8,26075000.0
NEW JERSEY,Flash Flood,2008,0,0,0,0,0,0,11,5607500.0
NEW JERSEY,Flash Flood,2009,0,0,0,0,0,0,7,3032500.0
NEW JERSEY,Flash Flood,2010,0,0,0,0,0,0,2,500000.0
NEW JERSEY,Flash Flood,2011,0,0,0,0,0,0,18,8427840.0
NEW JERSEY,Flash Flood,2012,0,0,0,0,0,0,4,502750.0
NEW JERSEY,Flash Flood,2013,0,0,0,0,0,0,23,2780000.0
NEW JERSEY,Flash Flood,2014,1,1,0,0,0,0,10,380500.0
NEW JERSEY,Flash Flood,2015,0,0,1,1,0,0,19,3408780.0
NEW JERSEY,Flash Flood,2016,0,0,0,0,0,0,8,350310.0
NEW JERSEY,Flash Flood,2017,0,0,0,0,0,0,4,3002500.0
NEW JERSEY,Flash Flood,2018,0,0,0,0,0,0,36,54553060.0
NEW JERSEY,Flash Flood,2019,0,0,0,0,0,0,23,8805280.0
NEW JERSEY,Flash Flood,2020,0,0,0,0,0,0,28,6966030.0
NEW JERSEY,Flash Flood,2021,1,7,13,27,2,2,60,8015120.0
NEW JERSEY,Flash Flood,2022,0,0,0,0,0,0,3,52500.0
NEW JERSEY,Flood,1996,1,1,1,1,0,0,16,937530.0
NEW JERSEY,Flood,1997,0,0,0,0,0,0,2,27500.0
NEW JERSEY,Flood,1998,0,0,0,0,0,0,10,1102750.0
NEW JERSEY,Flood,1999,0,0,0,0,0,0,6,2827500.0
NEW JERSEY,Flood,2000,0,0,0,0,0,0,11,2860250.0
NEW JERSEY,Flood,2001,0,0,0,0,0,0,4,25050250.0
NEW JERSEY,Flood,2002,0,0,0,0,0,0,13,3033120.0
NEW JERSEY,Flood,2003,0,0,0,0,0,0,17,1230500.0
NEW JERSEY,Flood,2004,0,0,0,0,0,0,4,527500.0
NEW JERSEY,Flood,2005,0,0,0,0,0,0,13,1155250.0
NEW JERSEY,Flood,2006,0,0,1,1,0,0,13,885030.0
NEW JERSEY,Flood,2007,0,0,3,3,0,0,8,27830000.0
NEW JERSEY,Flood,2008,0,0,0,0,0,0,10,25830030.0
NEW JERSEY,Flood,2009,0,0,0,0,0,0,4,2800000.0
NEW JERSEY,Flood,2010,0,0,0,0,0,0,9,353030.0
NEW JERSEY,Flood,2011,0,0,5,6,2,2,16,2127780.0
NEW JERSEY,Flood,2012,0,0,0,0,0,0,9,65250.0
NEW JERSEY,Flood,2013,0,0,0,0,0,0,10,1037750.0
NEW JERSEY,Flood,2014,0,0,0,0,0,0,16,1160500.0
NEW JERSEY,Flood,2015,0,0,0,0,0,0,0,0.0
NEW JERSEY,Flood,2016,0,0,0,0,0,0,8,852500.0
NEW JERSEY,Flood,2017,0,0,0,0,0,0,20,3670030.0
NEW JERSEY,Flood,2018,0,0,0,0,0,0,7,287500.0
NEW JERSEY,Flood,2019,0,0,0,0,0,0,0,0.0
NEW JERSEY,Flood,2020,0,0,0,0,0,0,1,2500.0
NEW JERSEY,Flood,2021,0,0,0,0,0,0,1,25000.0
NEW JERSEY,Flood,2022,0,0,0,0,0,0,0,0.0
NEW JERSEY,Hail,1955,0,0,0,0,0,0,1,25000000.0
NEW JERSEY,Hail,1956,0,0,0,0,0,0,1,250000.0
NEW JERSEY,Hail,1962,0,0,0,0,0,0,2,50000.0
NEW JERSEY,Hail,1964,0,0,0,0,0,0,1,25000.0
NEW JERSEY,Hail,1966,0,0,0,0,0,0,2,500000.0
NEW JERSEY,Hail,1967,0,0,0,0,0,0,0,0.0
NEW JERSEY,Hail,1968,0,0,0,0,0,0,1,250000.0
NEW JERSEY,Hail,1969,0,0,0,0,0,0,0,0.0
NEW JERSEY,Hail,1970,0,0,0,0,0,0,1,25000.0
NEW JERSEY,Hail,1974,0,0,0,0,0,0,3,52500.0
NEW JERSEY,Hail,1975,0,0,0,0,0,0,5,102500.0
NEW JERSEY,Hail,1976,0,0,0,0,0,0,1,250000.0
NEW JERSEY,Hail,1977,0,0,0,0,0,0,4,775000.0
NEW JERSEY,Hail,1978,0,0,0,0,0,0,2,500000.0
NEW JERSEY,Hail,1979,0,0,0,0,0,0,1,25000.0
NEW JERSEY,Hail,1980,0,0,0,0,0,0,8,2877500.0
NEW JERSEY,Hail,1982,0,0,0,0,0,0,2,2502500.0
NEW JERSEY,Hail,1983,0,0,0,0,0,0,1,25000.0
NEW JERSEY,Hail,1984,0,0,0,0,0,0,0,0.0
NEW JERSEY,Hail,1985,0,0,0,0,0,0,5,305000.0
NEW JERSEY,Hail,1986,0,0,0,0,0,0,5,32750.0
NEW JERSEY,Hail,1987,0,0,0,0,0,0,16,4382500.0
NEW JERSEY,Hail,1988,0,0,0,0,0,0,3,25280.0
NEW JERSEY,Hail,1989,0,0,0,0,0,0,2,25030.0
NEW JERSEY,Hail,1990,0,0,0,0,0,0,7,532750.0
NEW JERSEY,Hail,1991,0,0,0,0,0,0,7,325530.0
NEW JERSEY,Hail,1992,0,0,0,0,0,0,6,55060.0
NEW JERSEY,Hail,1993,0,0,0,0,0,0,5,505030.0
NEW JERSEY,Hail,1994,0,0,0,0,0,0,3,27530.0
NEW JERSEY,Hail,1995,0,0,0,0,0,0,5,350000.0
NEW JERSEY,Hail,1996,0,0,0,0,0,0,7,330250.0
NEW JERSEY,Hail,1997,0,0,0,0,0,0,6,25032750.0
NEW JERSEY,Hail,1998,0,0,0,0,0,0,9,157500.0
NEW JERSEY,Hail,1999,0,0,0,0,0,0,4,2552500.0
NEW JERSEY,Hail,2000,0,0,0,0,0,0,2,2502500.0
NEW JERSEY,Hail,2001,0,0,0,0,0,0,4,77500.0
NEW JERSEY,Hail,2002,0,0,0,0,0,0,5,327500.0
NEW JERSEY,Hail,2003,0,0,0,0,0,0,7,107500.0
NEW JERSEY,Hail,2004,0,0,0,0,0,0,9,26055000.0
NEW JERSEY,Hail,2005,0,0,0,0,0,0,4,302500.0
NEW JERSEY,Hail,2006,0,0,0,0,0,0,3,525000.0
NEW JERSEY,Hail,2007,0,0,0,0,0,0,2,5000.0
NEW JERSEY,Hail,2008,0,0,0,0,0,0,11,2885000.0
NEW JERSEY,Hail,2009,0,0,0,0,0,0,10,2905000.0
NEW JERSEY,Hail,2010,0,0,0,0,0,0,7,2850250.0
