STATE,YEAR,EVENT_COUNT,INJURIES_DIRECT_COUNT,DEATHS_DIRECT_COUNT,DEATHS_INDIRECT_COUNT,DAMAGE_PROPERTY_EVENT_SUM,EVENT
NORTH DAKOTA,2005,1,1,0,0,0.0,Wildfire
NORTH DAKOTA,2006,16,0,0,0,275000.0,Wildfire
NORTH DAKOTA,2008,2,1,0,0,0.0,Wildfire
NORTH DAKOTA,2011,1,0,0,0,0.0,Wildfire
NORTH DAKOTA,2012,5,1,0,0,0.0,Wildfire
NORTH DAKOTA,2015,2,0,0,0,0.0,Wildfire
OKLAHOMA,2000,7,2,0,0,27500.0,Wildfire
OKLAHOMA,2003,1,0,0,0,0.0,Wildfire
OKLAHOMA,2005,33,3,3,0,3080000.0,Wildfire
OKLAHOMA,2006,41,1,2,0,357530.0,Wildfire
OKLAHOMA,2007,1,0,0,0,0.0,Wildfire
OKLAHOMA,2008,5,0,0,0,0.0,Wildfire
OKLAHOMA,2009,3,1,0,0,0.0,Wildfire
OKLAHOMA,2010,3,0,0,0,0.0,Wildfire
OKLAHOMA,2011,41,2,0,0,675060.0,Wildfire
OKLAHOMA,2012,18,0,1,0,777750.0,Wildfire
OKLAHOMA,2014,3,1,1,0,0.0,Wildfire
OKLAHOMA,2015,8,0,0,0,2500000.0,Wildfire
OKLAHOMA,2016,33,0,0,0,532530.0,Wildfire
OKLAHOMA,2017,59,0,1,1,1115000.0,Wildfire
OKLAHOMA,2018,54,5,2,0,438000.0,Wildfire
OKLAHOMA,2019,14,0,0,0,2502750.0,Wildfire
OKLAHOMA,2020,19,1,0,0,275000.0,Wildfire
OKLAHOMA,2021,38,1,0,0,1388060.0,Wildfire
OKLAHOMA,2022,49,0,1,0,915250.0,Wildfire
OREGON,1996,5,0,0,0,250000.0,Wildfire
OREGON,1997,2,0,0,0,2500.0,Wildfire
OREGON,1998,13,0,0,0,30030.0,Wildfire
OREGON,1999,43,0,0,0,352590.0,Wildfire
OREGON,2000,36,0,0,0,27500.0,Wildfire
OREGON,2001,24,0,0,0,500000.0,Wildfire
OREGON,2002,58,1,0,0,2682500.0,Wildfire
OREGON,2003,26,0,0,0,283000.0,Wildfire
OREGON,2004,13,0,0,0,500000.0,Wildfire
OREGON,2005,30,0,0,0,752530.0,Wildfire
OREGON,2006,23,1,0,0,3077500.0,Wildfire
OREGON,2007,23,0,0,0,325000.0,Wildfire
OREGON,2008,14,0,0,0,52500.0,Wildfire
OREGON,2009,12,0,0,0,525000.0,Wildfire
OREGON,2010,10,0,0,0,2500.0,Wildfire
OREGON,2011,18,0,0,0,25527750.0,Wildfire
OREGON,2012,18,0,0,0,575250.0,Wildfire
OREGON,2013,19,0,0,1,80030.0,Wildfire
OREGON,2014,45,0,0,0,25412560.0,Wildfire
